Id,age,education,marital,campaign_response
21207,50,basic.4y,married,0
21208,60,university.degree,married,0
21209,60,university.degree,married,0
21210,40,professional.course,married,0
21211,59,high.school,married,0
21212,35,university.degree,married,0
21213,34,university.degree,single,0
21214,33,professional.course,divorced,0
21215,54,professional.course,married,0
21216,48,basic.9y,married,0
21217,48,basic.4y,married,0
21218,30,university.degree,single,0
21219,30,university.degree,married,0
21220,41,university.degree,married,0
21221,44,professional.course,married,0
21222,58,professional.course,married,0
21223,60,university.degree,married,0
21224,48,basic.4y,married,0
21225,59,basic.4y,married,0
21226,45,university.degree,married,0
21227,54,university.degree,married,1
21228,34,university.degree,single,0
21229,30,university.degree,married,0
21230,52,university.degree,married,1
21231,40,university.degree,married,0
21232,45,high.school,married,0
21233,50,university.degree,divorced,0
21234,47,professional.course,married,0
21235,32,professional.course,married,0
21236,30,university.degree,married,0
21237,38,high.school,single,0
21238,50,basic.9y,married,0
21239,30,high.school,single,0
21240,56,university.degree,married,0
21241,47,university.degree,married,1
21242,47,university.degree,married,1
21243,52,professional.course,divorced,0
21244,50,high.school,married,0
21245,53,basic.4y,married,0
21246,43,university.degree,single,1
21247,57,basic.6y,married,0
21248,35,basic.9y,married,0
21249,49,high.school,married,0
21250,58,high.school,married,0
21251,58,high.school,married,1
21252,52,unknown,married,1
21253,38,professional.course,single,0
21254,52,university.degree,divorced,0
21255,52,university.degree,divorced,0
21256,52,unknown,married,0
21257,35,university.degree,married,0
21258,52,unknown,married,0
21259,52,university.degree,divorced,1
21260,47,high.school,married,0
21261,48,professional.course,divorced,0
21262,53,basic.9y,married,0
21263,48,professional.course,divorced,0
21264,52,professional.course,divorced,0
21265,47,high.school,married,1
21266,41,professional.course,married,0
21267,29,university.degree,single,0
21268,45,basic.4y,married,0
21269,45,basic.4y,married,0
21270,45,basic.4y,married,0
21271,35,university.degree,single,0
21272,49,professional.course,married,0
21273,48,basic.9y,married,0
21274,29,university.degree,single,0
21275,58,basic.9y,married,0
21276,37,university.degree,married,0
21277,42,university.degree,married,0
21278,51,university.degree,married,0
21279,48,high.school,married,0
21280,39,professional.course,divorced,1
21281,57,professional.course,married,0
21282,42,high.school,married,0
21283,44,professional.course,single,0
21284,42,high.school,married,0
21285,42,professional.course,married,1
21286,39,university.degree,married,0
21287,37,university.degree,married,0
21288,47,university.degree,married,0
21289,47,university.degree,married,0
21290,41,university.degree,married,0
21291,34,university.degree,married,0
21292,34,university.degree,married,0
21293,34,university.degree,married,0
21294,51,high.school,divorced,0
21295,41,professional.course,single,0
21296,41,professional.course,single,0
21297,40,professional.course,married,0
21298,43,university.degree,married,0
21299,40,professional.course,married,0
21300,40,professional.course,married,0
21301,53,basic.4y,married,1
21302,58,unknown,married,0
21303,45,basic.4y,married,0
21304,45,basic.4y,married,0
21305,53,professional.course,married,0
21306,49,university.degree,married,0
21307,52,professional.course,married,0
21308,45,professional.course,married,0
21309,59,university.degree,married,0
21310,34,university.degree,single,0
21311,45,professional.course,married,0
21312,48,basic.9y,married,0
21313,48,basic.9y,married,0
21314,46,basic.9y,married,0
21315,55,professional.course,married,0
21316,46,professional.course,married,0
21317,30,professional.course,married,0
21318,48,university.degree,married,0
21319,52,basic.6y,divorced,0
21320,53,high.school,married,0
21321,53,high.school,married,0
21322,53,basic.4y,married,0
21323,33,university.degree,married,0
21324,34,professional.course,divorced,0
21325,40,professional.course,married,0
21326,44,basic.4y,married,0
21327,53,basic.9y,married,0
21328,44,basic.4y,married,0
21329,30,university.degree,married,0
21330,35,basic.9y,married,0
21331,59,university.degree,married,0
21332,34,professional.course,divorced,0
21333,32,high.school,single,0
21334,56,high.school,married,0
21335,41,basic.6y,married,0
21336,32,university.degree,single,0
21337,32,university.degree,single,0
21338,44,basic.4y,married,1
21339,44,university.degree,married,0
21340,49,university.degree,divorced,0
21341,44,basic.6y,married,0
21342,33,university.degree,married,0
21343,49,university.degree,married,0
21344,33,university.degree,married,0
21345,32,university.degree,married,0
21346,52,basic.6y,divorced,0
21347,31,professional.course,single,0
21348,50,basic.4y,married,0
21349,31,professional.course,single,1
21350,45,professional.course,married,0
21351,43,professional.course,single,0
21352,49,high.school,married,0
21353,35,university.degree,single,0
21354,52,professional.course,married,0
21355,49,high.school,married,0
21356,43,university.degree,married,1
21357,42,university.degree,divorced,0
21358,49,university.degree,married,0
21359,38,university.degree,divorced,0
21360,42,university.degree,married,0
21361,46,university.degree,married,0
21362,41,university.degree,married,1
21363,41,university.degree,married,0
21364,37,university.degree,married,0
21365,33,unknown,married,0
21366,36,university.degree,divorced,0
21367,46,basic.9y,married,0
21368,37,university.degree,married,0
21369,37,university.degree,married,0
21370,53,basic.4y,married,0
21371,42,university.degree,married,1
21372,37,professional.course,single,0
21373,46,professional.course,married,0
21374,58,professional.course,married,0
21375,35,professional.course,single,0
21376,32,professional.course,married,0
21377,39,university.degree,divorced,0
21378,40,professional.course,married,0
21379,32,university.degree,married,0
21380,45,university.degree,married,0
21381,57,unknown,married,0
21382,42,university.degree,married,0
21383,52,high.school,married,0
21384,44,university.degree,divorced,0
21385,49,high.school,married,0
21386,36,basic.9y,married,0
21387,51,basic.4y,married,0
21388,49,high.school,married,0
21389,49,high.school,married,0
21390,49,high.school,married,0
21391,50,basic.4y,married,0
21392,35,professional.course,divorced,0
21393,43,university.degree,married,1
21394,54,university.degree,divorced,0
21395,40,university.degree,married,1
21396,30,university.degree,single,0
21397,40,university.degree,married,0
21398,45,professional.course,married,0
21399,35,university.degree,married,0
21400,52,professional.course,married,0
21401,38,high.school,married,0
21402,43,professional.course,married,0
21403,35,high.school,married,0
21404,41,unknown,married,0
21405,30,university.degree,married,0
21406,35,university.degree,married,0
21407,37,university.degree,divorced,0
21408,35,professional.course,single,0
21409,45,unknown,married,0
21410,32,university.degree,single,1
21411,37,university.degree,married,0
21412,46,basic.9y,married,0
21413,37,university.degree,married,0
21414,35,university.degree,single,0
21415,34,professional.course,married,0
21416,52,professional.course,married,0
21417,34,university.degree,married,1
21418,51,university.degree,married,0
21419,50,university.degree,married,0
21420,38,university.degree,married,0
21421,51,high.school,married,0
21422,51,university.degree,married,0
21423,48,basic.4y,married,0
21424,40,professional.course,married,0
21425,59,basic.9y,married,0
21426,48,university.degree,married,1
21427,47,basic.6y,married,0
21428,36,university.degree,married,0
21429,48,professional.course,married,0
21430,45,basic.4y,married,0
21431,57,high.school,married,0
21432,48,professional.course,divorced,0
21433,44,professional.course,married,0
21434,45,university.degree,married,0
21435,53,university.degree,married,0
21436,33,university.degree,single,0
21437,46,basic.4y,married,1
21438,44,basic.4y,married,0
21439,44,university.degree,married,0
21440,34,university.degree,single,1
21441,41,university.degree,divorced,0
21442,31,professional.course,single,0
21443,36,high.school,married,0
21444,46,professional.course,divorced,0
21445,58,university.degree,married,0
21446,53,high.school,married,1
21447,32,professional.course,single,0
21448,58,basic.4y,married,0
21449,46,basic.9y,married,0
21450,37,university.degree,married,1
21451,46,university.degree,married,0
21452,31,university.degree,married,0
21453,31,university.degree,married,0
21454,38,professional.course,married,0
21455,45,basic.9y,married,0
21456,32,professional.course,married,0
21457,30,university.degree,single,0
21458,32,university.degree,single,0
21459,32,university.degree,single,0
21460,44,unknown,married,0
21461,47,high.school,married,0
21462,38,university.degree,married,0
21463,51,high.school,married,1
21464,46,high.school,married,0
21465,31,high.school,single,0
21466,53,university.degree,married,0
21467,32,university.degree,single,0
21468,39,university.degree,single,0
21469,39,university.degree,single,0
21470,45,professional.course,married,0
21471,46,basic.9y,married,0
21472,31,professional.course,married,0
21473,45,basic.6y,married,0
21474,48,high.school,married,0
21475,45,basic.6y,married,0
21476,30,university.degree,single,0
21477,49,basic.4y,married,0
21478,42,university.degree,divorced,0
21479,49,basic.4y,married,1
21480,52,high.school,married,0
21481,44,high.school,married,0
21482,39,university.degree,single,0
21483,56,basic.9y,married,0
21484,30,university.degree,single,0
21485,32,professional.course,single,0
21486,32,professional.course,single,1
21487,34,university.degree,married,0
21488,31,high.school,single,0
21489,32,professional.course,single,1
21490,31,basic.9y,single,0
21491,51,high.school,married,0
21492,33,university.degree,single,0
21493,33,university.degree,single,0
21494,49,professional.course,married,1
21495,46,basic.9y,married,0
21496,41,high.school,married,0
21497,32,professional.course,single,0
21498,31,university.degree,single,0
21499,32,professional.course,single,0
21500,37,university.degree,married,0
21501,52,professional.course,married,0
21502,52,professional.course,married,0
21503,52,professional.course,married,0
21504,40,university.degree,divorced,0
21505,40,university.degree,divorced,0
21506,55,university.degree,married,0
21507,55,university.degree,married,0
21508,36,professional.course,divorced,0
21509,50,high.school,divorced,0
21510,50,high.school,divorced,0
21511,32,high.school,married,0
21512,37,high.school,single,0
21513,46,basic.4y,married,0
21514,50,professional.course,married,0
21515,29,university.degree,single,0
21516,41,high.school,married,0
21517,37,high.school,single,1
21518,31,professional.course,married,0
21519,31,university.degree,married,0
21520,33,university.degree,married,0
21521,48,high.school,married,0
21522,31,university.degree,married,1
21523,50,university.degree,single,0
21524,47,basic.6y,married,0
21525,51,professional.course,married,0
21526,31,university.degree,single,0
21527,31,university.degree,single,0
21528,34,university.degree,single,0
21529,42,university.degree,married,0
21530,42,university.degree,married,0
21531,53,high.school,married,0
21532,53,high.school,married,0
21533,40,university.degree,divorced,0
21534,50,high.school,married,0
21535,31,university.degree,single,0
21536,53,high.school,married,0
21537,48,professional.course,married,0
21538,37,professional.course,single,0
21539,38,high.school,single,0
21540,38,high.school,single,0
21541,39,university.degree,single,0
21542,33,high.school,married,0
21543,31,university.degree,married,1
21544,46,basic.9y,married,0
21545,59,basic.4y,married,0
21546,48,unknown,married,0
21547,31,high.school,single,0
21548,42,university.degree,married,0
21549,31,high.school,single,0
21550,57,unknown,married,0
21551,35,professional.course,married,0
21552,48,university.degree,divorced,0
21553,42,university.degree,married,0
21554,39,university.degree,single,0
21555,57,basic.4y,married,0
21556,32,professional.course,married,0
21557,44,professional.course,married,0
21558,34,university.degree,married,0
21559,53,basic.4y,married,0
21560,55,basic.4y,married,0
21561,59,basic.4y,married,0
21562,46,professional.course,divorced,0
21563,50,high.school,married,0
